Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Icetime_seconds,Hits,Shots_blocked,Penalties_against,Rating
https://en.khl.ru/players/17457/,2021/2022,4,17,23,14,12,65,39893,23.0,33.0,5.0,132.4
https://en.khl.ru/players/17459/,2015/2016,5,7,28,17,16,45,44990,47.0,28.0,2.0,92.44
https://en.khl.ru/players/17459/,2016/2017,7,9,40,26,28,56,74489,65.0,64.0,6.0,130.16
https://en.khl.ru/players/17459/,2018/2019,3,12,25,27,28,66,55904,104.0,60.0,4.0,105.78999999999999
https://en.khl.ru/players/17459/,2019/2020,3,15,50,31,12,72,66363,74.0,70.0,2.0,163.54999999999998
https://en.khl.ru/players/17459/,2020/2021,7,14,48,25,30,106,67782,60.0,90.0,4.0,180.7
https://en.khl.ru/players/17533/,2014/2015,8,19,39,34,32,108,76702,22.0,48.0,10.0,155.5
https://en.khl.ru/players/17533/,2015/2016,8,8,29,20,43,134,73370,39.0,60.0,7.0,119.82000000000001
https://en.khl.ru/players/17533/,2016/2017,12,18,36,23,22,119,70700,52.0,61.0,2.0,184.5
https://en.khl.ru/players/17533/,2017/2018,8,12,26,19,22,88,58422,33.0,58.0,3.0,124.16
https://en.khl.ru/players/17533/,2018/2019,6,13,30,23,14,127,67829,78.0,54.0,5.0,151.66
https://en.khl.ru/players/17533/,2019/2020,13,25,51,36,28,130,70758,18.0,64.0,2.0,211.04
https://en.khl.ru/players/17533/,2020/2021,6,20,40,29,14,132,63069,18.0,53.0,4.0,170.85999999999999
https://en.khl.ru/players/17545/,2014/2015,5,20,44,36,26,127,78628,42.0,88.0,6.0,173.16
https://en.khl.ru/players/17545/,2015/2016,3,22,43,21,16,114,74953,29.0,86.0,2.0,195.62
https://en.khl.ru/players/17545/,2016/2017,6,12,28,28,18,124,65480,10.0,78.0,4.0,114.28
https://en.khl.ru/players/17545/,2017/2018,10,25,34,18,10,145,68852,22.0,84.0,2.0,222.79
https://en.khl.ru/players/17545/,2018/2019,4,7,25,22,18,90,56650,31.0,56.0,5.0,89.2
https://en.khl.ru/players/17570/,2015/2016,4,7,32,17,68,55,54074,96.0,61.0,3.0,94.6
https://en.khl.ru/players/17573/,2019/2020,8,18,33,33,34,82,69817,19.0,47.0,4.0,121.74
https://en.khl.ru/players/17573/,2021/2022,3,23,23,25,36,39,45405,8.0,23.0,2.0,99.75999999999999
https://en.khl.ru/players/17580/,2017/2018,7,9,24,26,44,69,49949,55.0,56.0,2.0,77.67999999999999
https://en.khl.ru/players/17580/,2019/2020,6,5,24,21,32,53,52839,71.0,79.0,3.0,84.05
https://en.khl.ru/players/17580/,2020/2021,2,9,21,32,59,37,49059,110.0,73.0,6.0,56.29
https://en.khl.ru/players/17594/,2015/2016,4,7,24,27,46,80,56022,81.0,44.0,4.0,68.4
https://en.khl.ru/players/17594/,2017/2018,9,16,44,32,109,138,64891,122.0,77.0,4.0,148.57
https://en.khl.ru/players/17594/,2018/2019,3,8,31,19,31,100,50103,94.0,59.0,4.0,121.32
https://en.khl.ru/players/17594/,2019/2020,2,10,43,32,36,116,68493,108.0,96.0,5.0,140.84
https://en.khl.ru/players/17594/,2020/2021,3,12,38,41,53,118,75559,77.0,122.0,3.0,107.05
https://en.khl.ru/players/17609/,2016/2017,1,18,45,36,20,111,70078,55.0,68.0,5.0,152.63
https://en.khl.ru/players/17609/,2018/2019,4,11,45,44,22,156,73844,39.0,70.0,4.0,118.92999999999999
https://en.khl.ru/players/17609/,2020/2021,3,17,34,33,42,116,70212,47.0,131.0,3.0,134.75
https://en.khl.ru/players/17609/,2021/2022,5,8,27,22,16,68,46140,25.0,71.0,6.0,100.42
https://en.khl.ru/players/17613/,2015/2016,4,19,41,35,68,99,68916,40.0,41.0,7.0,121.72999999999999
https://en.khl.ru/players/17613/,2020/2021,0,12,29,23,42,59,49076,13.0,65.0,3.0,77.37
https://en.khl.ru/players/17624/,2015/2016,3,10,15,13,19,65,40614,26.0,39.0,7.0,87.89
https://en.khl.ru/players/17624/,2019/2020,4,13,42,26,35,135,70748,82.0,44.0,4.0,152.0
https://en.khl.ru/players/17624/,2020/2021,7,22,43,35,42,125,72600,65.0,68.0,8.0,183.0
https://en.khl.ru/players/17628/,2016/2017,5,29,36,36,56,79,77115,30.0,56.0,9.0,159.6
https://en.khl.ru/players/17628/,2019/2020,10,16,31,31,38,88,71781,32.0,81.0,7.0,135.64
https://en.khl.ru/players/17628/,2020/2021,6,12,30,25,24,63,59785,21.0,55.0,4.0,105.55
https://en.khl.ru/players/17647/,2017/2018,2,9,19,17,42,91,49463,38.0,41.0,2.0,68.62
https://en.khl.ru/players/17647/,2018/2019,10,14,38,41,10,149,80872,30.0,45.0,5.0,138.26999999999998
https://en.khl.ru/players/17647/,2019/2020,4,28,39,45,16,120,80396,33.0,80.0,8.0,177.1
https://en.khl.ru/players/17647/,2020/2021,5,19,43,44,12,112,79447,26.0,64.0,10.0,152.06
https://en.khl.ru/players/17647/,2021/2022,3,11,22,16,10,34,38139,17.0,34.0,3.0,87.89
https://en.khl.ru/players/17704/,2015/2016,10,13,33,28,28,80,50643,64.0,10.0,6.0,128.16
https://en.khl.ru/players/17704/,2019/2020,7,16,36,42,36,118,62388,50.0,53.0,8.0,123.06
https://en.khl.ru/players/17760/,2018/2019,2,10,34,11,12,60,44166,42.0,51.0,2.0,130.85999999999999
https://en.khl.ru/players/17766/,2017/2018,4,8,21,15,27,69,48506,22.0,40.0,7.0,86.65
https://en.khl.ru/players/17766/,2018/2019,10,15,32,27,16,68,50221,26.0,40.0,5.0,134.82
https://en.khl.ru/players/17785/,2017/2018,5,9,38,17,26,58,46923,34.0,29.0,12.0,133.85
https://en.khl.ru/players/17785/,2018/2019,5,15,60,12,10,103,70029,25.0,64.0,13.0,242.19
https://en.khl.ru/players/17904/,2017/2018,3,10,20,22,22,78,57199,41.0,44.0,3.0,79.38
https://en.khl.ru/players/17954/,2016/2017,1,11,31,21,32,72,56529,17.0,43.0,3.0,88.98
https://en.khl.ru/players/17954/,2017/2018,1,10,23,17,22,54,35627,10.0,21.0,3.0,70.52
https://en.khl.ru/players/17954/,2018/2019,5,9,26,21,16,94,48638,30.0,44.0,6.0,105.13
https://en.khl.ru/players/17954/,2019/2020,8,12,40,31,12,111,56809,17.0,48.0,2.0,131.15
https://en.khl.ru/players/17954/,2020/2021,5,19,46,29,20,136,62359,11.0,64.0,3.0,172.91
https://en.khl.ru/players/17954/,2021/2022,7,9,30,20,8,96,51374,22.0,53.0,3.0,120.82
https://en.khl.ru/players/17983/,2016/2017,7,12,37,34,30,78,70243,37.0,67.0,8.0,119.52
https://en.khl.ru/players/17983/,2018/2019,7,17,33,40,26,108,74090,35.0,52.0,9.0,125.62
https://en.khl.ru/players/18/,2014/2015,11,13,37,30,30,112,55231,40.0,37.0,3.0,135.37
https://en.khl.ru/players/18/,2015/2016,6,6,18,15,18,68,24648,8.0,16.0,1.0,61.949999999999996
https://en.khl.ru/players/18/,2016/2017,5,10,30,16,20,95,48677,15.0,27.0,0.0,106.57
https://en.khl.ru/players/18/,2017/2018,5,10,22,25,16,162,53042,10.0,52.0,3.0,98.05
https://en.khl.ru/players/18/,2018/2019,6,14,36,29,18,190,63453,10.0,34.0,3.0,139.57
https://en.khl.ru/players/18/,2019/2020,6,7,23,11,12,121,32387,2.0,21.0,0.0,97.64
https://en.khl.ru/players/18686/,2015/2016,9,18,27,21,8,86,41244,16.0,23.0,6.0,149.29
https://en.khl.ru/players/18686/,2018/2019,2,9,15,9,6,72,32827,15.0,26.0,5.0,88.14
https://en.khl.ru/players/18686/,2019/2020,5,7,24,30,10,77,49026,17.0,45.0,8.0,73.96
https://en.khl.ru/players/18686/,2020/2021,6,9,35,28,16,82,51382,25.0,56.0,7.0,113.38000000000001
https://en.khl.ru/players/18686/,2021/2022,5,11,34,30,24,112,61172,33.0,75.0,8.0,123.17999999999999
https://en.khl.ru/players/18732/,2015/2016,8,10,24,31,64,72,62524,72.0,54.0,11.0,84.53
https://en.khl.ru/players/18732/,2016/2017,10,14,31,33,56,118,71744,77.0,57.0,13.0,137.95
https://en.khl.ru/players/18742/,2017/2018,9,17,39,22,48,189,69760,32.0,71.0,3.0,179.23
https://en.khl.ru/players/18742/,2018/2019,9,14,29,29,35,161,64835,27.0,72.0,4.0,133.11
https://en.khl.ru/players/18742/,2019/2020,7,12,35,29,33,99,61993,22.0,49.0,5.0,114.31
https://en.khl.ru/players/18744/,2018/2019,4,10,28,25,36,49,66258,32.0,45.0,4.0,78.22
https://en.khl.ru/players/18774/,2014/2015,3,17,31,21,16,98,61667,9.0,40.0,4.0,132.91
https://en.khl.ru/players/18774/,2015/2016,9,19,24,35,32,157,71048,22.0,55.0,5.0,127.68
https://en.khl.ru/players/18774/,2016/2017,10,6,27,33,16,150,57093,14.0,40.0,6.0,91.39
https://en.khl.ru/players/18774/,2017/2018,6,20,29,31,10,160,66226,12.0,81.0,6.0,160.39
https://en.khl.ru/players/18774/,2018/2019,10,18,38,52,44,167,77557,14.0,54.0,8.0,119.56
https://en.khl.ru/players/18774/,2019/2020,4,21,28,42,6,161,81772,8.0,79.0,3.0,129.29999999999998
https://en.khl.ru/players/18900/,2019/2020,13,9,48,13,22,93,65426,56.0,61.0,8.0,203.15
https://en.khl.ru/players/18916/,2016/2017,3,8,33,36,46,106,69908,54.0,60.0,7.0,77.46
https://en.khl.ru/players/18953/,2014/2015,7,5,23,15,20,42,29753,25.0,30.0,2.0,74.64999999999999
https://en.khl.ru/players/18953/,2015/2016,3,10,22,14,28,51,49280,27.0,57.0,3.0,89.82
https://en.khl.ru/players/18977/,2017/2018,3,8,27,30,10,59,47372,15.0,44.0,6.0,70.24
https://en.khl.ru/players/18977/,2020/2021,5,11,37,18,23,77,55807,16.0,59.0,6.0,134.73
https://en.khl.ru/players/18986/,2018/2019,7,10,39,24,8,110,70452,10.0,75.0,5.0,144.38
https://en.khl.ru/players/18986/,2019/2020,1,12,40,27,18,124,81831,5.0,161.0,8.0,153.29
https://en.khl.ru/players/18986/,2020/2021,4,9,25,15,8,49,39205,16.0,78.0,5.0,109.41
https://en.khl.ru/players/18986/,2021/2022,3,8,26,22,16,62,49177,14.0,92.0,7.0,94.89
https://en.khl.ru/players/19012/,2017/2018,9,21,42,28,46,163,72638,25.0,70.0,11.0,197.41
https://en.khl.ru/players/19012/,2018/2019,5,20,28,29,67,153,74231,46.0,60.0,10.0,137.61
https://en.khl.ru/players/19012/,2021/2022,3,11,24,26,30,110,61805,54.0,90.0,7.0,108.36
https://en.khl.ru/players/19062/,2017/2018,3,13,32,30,24,91,68538,31.0,66.0,5.0,108.49
https://en.khl.ru/players/19062/,2018/2019,0,12,27,36,22,85,76139,51.0,69.0,3.0,75.42999999999999
https://en.khl.ru/players/19242/,2017/2018,5,11,30,47,44,101,63154,45.0,59.0,6.0,61.8
https://en.khl.ru/players/19242/,2018/2019,8,16,27,21,20,136,67071,57.0,52.0,12.0,172.22
https://en.khl.ru/players/19242/,2019/2020,5,21,39,25,32,122,74693,45.0,81.0,11.0,193.07999999999998
https://en.khl.ru/players/19247/,2020/2021,10,10,33,27,50,149,58961,87.0,28.0,8.0,135.24
https://en.khl.ru/players/19264/,2014/2015,4,10,34,31,24,82,66606,49.0,38.0,4.0,95.99
https://en.khl.ru/players/19264/,2015/2016,10,15,34,27,45,127,69971,32.0,59.0,8.0,147.32
https://en.khl.ru/players/19264/,2016/2017,3,16,24,43,37,106,64325,30.0,59.0,6.0,72.69
https://en.khl.ru/players/19403/,2016/2017,0,11,23,12,28,61,49392,92.0,54.0,3.0,111.85
https://en.khl.ru/players/19411/,2020/2021,4,10,30,27,28,40,50455,19.0,57.0,5.0,81.88
https://en.khl.ru/players/19512/,2018/2019,5,6,22,25,8,44,39092,17.0,27.0,1.0,52.66
https://en.khl.ru/players/19512/,2019/2020,7,8,19,33,8,76,60709,11.0,34.0,12.0,70.84
https://en.khl.ru/players/19520/,2014/2015,2,25,35,34,14,86,74481,24.0,66.0,1.0,148.09
https://en.khl.ru/players/19520/,2015/2016,3,13,30,28,20,61,48219,15.0,42.0,3.0,89.97
https://en.khl.ru/players/19520/,2016/2017,6,7,26,28,26,85,64662,14.0,59.0,9.0,82.17999999999999
https://en.khl.ru/players/19530/,2016/2017,5,10,13,12,6,74,22323,8.0,20.0,1.0,80.08
https://en.khl.ru/players/19530/,2017/2018,7,12,28,20,28,118,40941,34.0,38.0,2.0,120.32
https://en.khl.ru/players/19530/,2019/2020,9,22,48,28,72,129,63146,26.0,57.0,1.0,170.85
https://en.khl.ru/players/19530/,2020/2021,12,14,39,28,36,148,62926,25.0,60.0,2.0,154.56
https://en.khl.ru/players/19530/,2021/2022,3,9,17,15,32,69,45297,26.0,43.0,3.0,71.05
https://en.khl.ru/players/19571/,2019/2020,1,11,34,28,22,106,60559,6.0,65.0,4.0,98.05
https://en.khl.ru/players/19627/,2014/2015,8,15,46,24,34,107,74284,105.0,81.0,4.0,194.3
https://en.khl.ru/players/19627/,2015/2016,1,11,28,40,55,96,75572,75.0,78.0,10.0,73.65
https://en.khl.ru/players/19627/,2016/2017,9,6,36,32,25,105,79536,93.0,84.0,6.0,128.18
https://en.khl.ru/players/19627/,2017/2018,7,10,27,26,32,102,69017,55.0,78.0,6.0,114.86
https://en.khl.ru/players/19627/,2018/2019,4,9,30,28,12,88,56384,52.0,55.0,2.0,99.00999999999999
https://en.khl.ru/players/19761/,2018/2019,2,15,28,38,63,101,69686,84.0,75.0,13.0,100.92999999999999
https://en.khl.ru/players/19761/,2021/2022,8,10,27,34,23,76,51329,48.0,73.0,10.0,104.76
https://en.khl.ru/players/20124/,2016/2017,3,20,19,22,22,105,58952,45.0,48.0,4.0,128.04
https://en.khl.ru/players/20462/,2020/2021,3,8,29,24,54,94,61868,63.0,86.0,3.0,87.99
https://en.khl.ru/players/20511/,2016/2017,1,15,25,34,12,83,59291,23.0,34.0,4.0,81.01
https://en.khl.ru/players/20511/,2020/2021,5,12,28,29,12,62,50220,7.0,43.0,6.0,93.50999999999999
https://en.khl.ru/players/20521/,2016/2017,2,11,23,39,60,53,66520,28.0,59.0,9.0,35.61000000000001
https://en.khl.ru/players/20642/,2016/2017,3,9,20,14,22,45,40809,23.0,55.0,6.0,87.42
https://en.khl.ru/players/20642/,2017/2018,4,7,23,19,28,45,40296,27.0,52.0,10.0,82.55
https://en.khl.ru/players/20680/,2015/2016,3,10,19,15,10,43,46429,11.0,42.0,6.0,87.12
https://en.khl.ru/players/20680/,2017/2018,5,16,32,20,18,81,54921,22.0,80.0,10.0,158.23999999999998
https://en.khl.ru/players/20680/,2018/2019,7,4,42,21,10,67,56846,19.0,72.0,2.0,118.21
https://en.khl.ru/players/20708/,2016/2017,4,33,41,39,38,103,78644,8.0,46.0,8.0,182.48
https://en.khl.ru/players/20708/,2017/2018,6,27,27,37,54,107,71921,16.0,57.0,8.0,134.72
https://en.khl.ru/players/20708/,2018/2019,2,11,18,18,14,20,32617,1.0,28.0,2.0,59.099999999999994
https://en.khl.ru/players/20708/,2019/2020,8,17,35,44,20,82,67499,6.0,35.0,9.0,109.72999999999999
https://en.khl.ru/players/20717/,2014/2015,5,10,23,31,14,77,50574,42.0,26.0,4.0,75.13
https://en.khl.ru/players/20717/,2015/2016,7,9,30,36,20,76,68403,48.0,49.0,4.0,85.03
https://en.khl.ru/players/20717/,2016/2017,5,14,26,33,33,77,68291,35.0,50.0,5.0,88.49
https://en.khl.ru/players/20721/,2014/2015,9,37,45,33,55,171,85225,25.0,33.0,14.0,252.17999999999998
https://en.khl.ru/players/20721/,2015/2016,9,28,58,34,38,142,90063,23.0,34.0,12.0,240.31
https://en.khl.ru/players/20721/,2016/2017,14,51,58,44,46,143,89679,15.0,41.0,9.0,317.71
https://en.khl.ru/players/20744/,2014/2015,10,12,27,9,37,76,45988,46.0,54.0,4.0,146.1
https://en.khl.ru/players/20744/,2015/2016,14,24,60,29,18,119,77204,81.0,100.0,11.0,290.08
https://en.khl.ru/players/20744/,2016/2017,7,14,37,18,30,117,74689,69.0,100.0,8.0,186.44
https://en.khl.ru/players/20744/,2017/2018,6,16,34,9,47,67,49366,28.0,42.0,6.0,153.73
https://en.khl.ru/players/20744/,2018/2019,5,11,39,14,22,67,64432,51.0,62.0,4.0,152.81
https://en.khl.ru/players/20744/,2019/2020,1,20,50,15,12,95,70115,32.0,87.0,5.0,213.65
https://en.khl.ru/players/20744/,2020/2021,5,12,39,24,24,63,63021,29.0,82.0,3.0,130.87
https://en.khl.ru/players/20930/,2016/2017,6,19,30,43,22,78,58422,34.0,22.0,8.0,104.71
https://en.khl.ru/players/20939/,2014/2015,6,33,49,41,6,140,94045,8.0,71.0,6.0,229.88
https://en.khl.ru/players/20939/,2015/2016,11,22,51,49,16,164,89516,3.0,70.0,9.0,190.45
https://en.khl.ru/players/21011/,2021/2022,5,8,30,29,24,106,55770,18.0,46.0,4.0,84.5
https://en.khl.ru/players/21253/,2017/2018,2,12,33,23,20,50,39923,2.0,32.0,4.0,92.92999999999999
https://en.khl.ru/players/21802/,2016/2017,2,10,28,20,10,61,60695,22.0,50.0,7.0,104.00999999999999
https://en.khl.ru/players/21802/,2019/2020,6,15,29,15,18,72,48594,28.0,42.0,5.0,142.43
https://en.khl.ru/players/21802/,2020/2021,6,9,38,18,18,101,53715,27.0,61.0,9.0,148.85
https://en.khl.ru/players/22004/,2015/2016,9,31,36,36,75,119,65647,41.0,45.0,5.0,170.5
https://en.khl.ru/players/22004/,2016/2017,6,10,17,34,46,107,52861,47.0,40.0,2.0,48.56
https://en.khl.ru/players/22140/,2014/2015,8,14,36,44,14,88,61149,24.0,36.0,4.0,100.64
https://en.khl.ru/players/22140/,2015/2016,4,17,24,40,16,89,58942,16.0,60.0,1.0,81.1
https://en.khl.ru/players/22147/,2014/2015,11,26,57,49,49,142,95403,39.0,57.0,13.0,210.58
https://en.khl.ru/players/22147/,2015/2016,6,25,35,35,34,106,67508,24.0,36.0,7.0,154.33
https://en.khl.ru/players/22147/,2017/2018,11,19,36,34,41,162,66587,27.0,63.0,10.0,169.54999999999998
https://en.khl.ru/players/22147/,2018/2019,7,17,30,52,39,150,81162,42.0,62.0,10.0,102.6
https://en.khl.ru/players/22147/,2019/2020,11,14,36,28,20,101,45995,11.0,41.0,3.0,137.28
https://en.khl.ru/players/22147/,2020/2021,13,22,44,38,24,159,63066,13.0,50.0,13.0,203.72
https://en.khl.ru/players/22147/,2021/2022,6,36,46,36,28,118,63270,16.0,61.0,7.0,230.43
https://en.khl.ru/players/22260/,2014/2015,6,16,42,36,18,117,82248,14.0,55.0,2.0,134.42
https://en.khl.ru/players/22260/,2016/2017,3,16,36,27,20,72,60727,14.0,47.0,5.0,124.07
https://en.khl.ru/players/22260/,2017/2018,2,21,24,22,24,75,58127,10.0,60.0,6.0,128.55
https://en.khl.ru/players/22308/,2014/2015,6,19,34,56,34,112,73880,45.0,57.0,10.0,102.34
https://en.khl.ru/players/22308/,2015/2016,11,25,42,33,37,169,64155,23.0,20.0,9.0,199.44
https://en.khl.ru/players/22308/,2017/2018,11,27,44,34,16,172,80279,54.0,66.0,9.0,242.48
https://en.khl.ru/players/22308/,2018/2019,9,17,32,33,14,119,71791,22.0,55.0,5.0,142.56
https://en.khl.ru/players/22308/,2019/2020,9,23,37,37,12,135,75995,35.0,59.0,8.0,184.39
https://en.khl.ru/players/22308/,2020/2021,10,25,47,36,8,113,56015,25.0,31.0,2.0,195.65
https://en.khl.ru/players/22308/,2021/2022,4,13,21,23,12,56,37888,11.0,23.0,3.0,81.72
https://en.khl.ru/players/22365/,2016/2017,4,7,23,24,34,43,52631,62.0,75.0,2.0,69.42
https://en.khl.ru/players/22367/,2014/2015,16,17,35,30,28,184,66060,44.0,41.0,6.0,186.46
https://en.khl.ru/players/22367/,2015/2016,4,8,29,13,16,135,61507,31.0,46.0,4.0,127.16
https://en.khl.ru/players/22367/,2016/2017,5,9,15,7,4,70,28705,17.0,31.0,4.0,101.55
https://en.khl.ru/players/22367/,2017/2018,14,21,36,18,20,149,46991,15.0,29.0,4.0,205.82
https://en.khl.ru/players/22367/,2018/2019,14,19,33,18,6,124,44109,12.0,27.0,4.0,192.38
https://en.khl.ru/players/22367/,2019/2020,8,14,38,36,14,150,64849,16.0,65.0,1.0,134.17
https://en.khl.ru/players/22449/,2014/2015,9,24,45,42,14,196,85367,15.0,52.0,9.0,201.85
https://en.khl.ru/players/22449/,2015/2016,6,9,31,35,12,145,64653,17.0,41.0,3.0,93.33999999999999
https://en.khl.ru/players/22449/,2016/2017,7,31,33,51,8,206,86152,11.0,100.0,2.0,183.79
https://en.khl.ru/players/22449/,2017/2018,7,20,42,22,10,172,69254,10.0,39.0,3.0,195.99
https://en.khl.ru/players/22801/,2014/2015,9,14,33,33,30,86,74359,13.0,57.0,12.0,126.72
https://en.khl.ru/players/22801/,2015/2016,9,20,44,40,8,138,69232,16.0,45.0,5.0,169.43
https://en.khl.ru/players/22801/,2016/2017,7,18,31,25,43,119,64674,6.0,32.0,6.0,130.38
https://en.khl.ru/players/22801/,2017/2018,5,19,31,40,30,99,78799,6.0,59.0,9.0,112.78999999999999
https://en.khl.ru/players/22801/,2019/2020,6,25,46,48,22,128,82616,2.0,77.0,10.0,171.61
https://en.khl.ru/players/22801/,2020/2021,3,22,41,25,27,138,81101,9.0,92.0,7.0,186.92
https://en.khl.ru/players/23227/,2019/2020,3,11,24,19,39,56,54769,98.0,55.0,6.0,108.3
https://en.khl.ru/players/23317/,2014/2015,0,11,29,18,18,58,39064,26.0,22.0,5.0,94.15
https://en.khl.ru/players/23317/,2015/2016,7,13,49,49,35,118,87431,21.0,66.0,27.0,154.10999999999999
https://en.khl.ru/players/23317/,2016/2017,6,10,23,20,53,93,49157,10.0,36.0,6.0,78.74000000000001
https://en.khl.ru/players/23317/,2017/2018,5,9,26,20,30,72,56091,20.0,49.0,13.0,105.48
https://en.khl.ru/players/23446/,2019/2020,1,11,24,30,26,73,67792,27.0,61.0,0.0,60.9
https://en.khl.ru/players/23446/,2020/2021,1,11,31,20,16,52,51350,21.0,64.0,5.0,105.62
https://en.khl.ru/players/23471/,2020/2021,2,12,29,19,10,54,49019,25.0,66.0,8.0,121.38
https://en.khl.ru/players/23486/,2021/2022,4,9,31,20,12,42,46657,27.0,33.0,5.0,100.46
https://en.khl.ru/players/23611/,2016/2017,2,13,33,28,32,81,57302,46.0,24.0,6.0,101.2
https://en.khl.ru/players/23611/,2018/2019,3,8,36,25,16,80,53638,35.0,39.0,8.0,109.17
https://en.khl.ru/players/23631/,2015/2016,6,18,33,24,51,124,74758,39.0,69.0,13.0,161.62
https://en.khl.ru/players/23631/,2016/2017,8,5,17,25,20,92,48091,21.0,38.0,8.0,66.89
https://en.khl.ru/players/23631/,2017/2018,2,11,23,26,30,97,61999,34.0,66.0,7.0,88.93
https://en.khl.ru/players/24048/,2018/2019,1,10,18,25,16,43,43673,14.0,37.0,9.0,60.370000000000005
https://en.khl.ru/players/24048/,2019/2020,5,8,19,32,18,83,51277,13.0,56.0,6.0,57.85999999999999
https://en.khl.ru/players/24142/,2015/2016,8,22,44,31,45,135,84872,40.0,63.0,11.0,193.78
https://en.khl.ru/players/24142/,2016/2017,2,19,15,23,20,86,55260,27.0,51.0,6.0,106.61
https://en.khl.ru/players/24142/,2017/2018,1,21,28,32,4,113,86823,14.0,81.0,6.0,139.55
https://en.khl.ru/players/24653/,2016/2017,4,9,21,30,63,73,42276,28.0,36.0,1.0,29.999999999999996
https://en.khl.ru/players/24653/,2017/2018,6,11,25,35,46,129,61297,26.0,82.0,3.0,78.29
https://en.khl.ru/players/24849/,2019/2020,3,9,24,32,36,76,54644,65.0,32.0,12.0,75.34
https://en.khl.ru/players/24854/,2016/2017,6,22,28,27,32,114,72694,22.0,58.0,6.0,149.4
https://en.khl.ru/players/24854/,2018/2019,7,19,33,47,49,125,80741,29.0,55.0,7.0,105.33
https://en.khl.ru/players/24913/,2018/2019,2,11,41,19,93,60,54526,82.0,55.0,6.0,107.09
https://en.khl.ru/players/25314/,2018/2019,11,35,31,44,22,147,68796,16.0,40.0,7.0,197.07
https://en.khl.ru/players/25314/,2020/2021,4,11,17,25,13,90,39118,14.0,10.0,3.0,65.56
https://en.khl.ru/players/25699/,2020/2021,3,10,20,8,20,36,34016,3.0,30.0,3.0,85.74
https://en.khl.ru/players/26646/,2020/2021,5,14,25,27,16,87,61448,50.0,99.0,5.0,126.72
https://en.khl.ru/players/26646/,2021/2022,5,6,31,15,2,56,40482,32.0,41.0,3.0,109.86
https://en.khl.ru/players/27236/,2018/2019,3,16,28,24,30,89,63280,35.0,45.0,5.0,116.86
https://en.khl.ru/players/27236/,2019/2020,2,18,36,31,56,96,68308,65.0,47.0,7.0,124.33999999999999
https://en.khl.ru/players/27236/,2021/2022,5,19,37,32,20,98,57179,44.0,47.0,10.0,157.5
https://en.khl.ru/players/27268/,2017/2018,7,12,34,35,51,126,52725,43.0,45.0,7.0,104.29
https://en.khl.ru/players/27268/,2018/2019,15,38,75,45,59,252,88350,99.0,74.0,10.0,352.25
https://en.khl.ru/players/27268/,2019/2020,11,21,35,37,65,220,74853,48.0,51.0,7.0,166.22
https://en.khl.ru/players/27268/,2020/2021,17,20,39,55,69,201,75997,47.0,63.0,16.0,163.45
https://en.khl.ru/players/27268/,2021/2022,10,13,28,45,33,151,60929,48.0,59.0,7.0,104.21000000000001
https://en.khl.ru/players/296/,2014/2015,2,14,30,29,26,69,54393,55.0,35.0,4.0,99.21
https://en.khl.ru/players/296/,2017/2018,6,13,24,30,16,76,56035,21.0,44.0,3.0,89.51
https://en.khl.ru/players/296/,2018/2019,2,12,31,28,45,63,64262,26.0,44.0,4.0,76.82
https://en.khl.ru/players/296/,2019/2020,1,14,20,29,14,74,55489,32.0,51.0,3.0,78.31
https://en.khl.ru/players/30088/,2018/2019,3,13,28,30,20,50,49126,45.0,27.0,6.0,89.76
https://en.khl.ru/players/30088/,2019/2020,5,7,27,31,48,89,70263,38.0,50.0,10.0,70.22
https://en.khl.ru/players/30692/,2020/2021,7,10,34,29,26,87,59528,82.0,62.0,7.0,129.53
https://en.khl.ru/players/30692/,2021/2022,5,9,31,35,34,87,55169,90.0,56.0,7.0,97.25
https://en.khl.ru/players/31415/,2018/2019,7,10,42,34,67,81,58135,32.0,37.0,8.0,92.91
https://en.khl.ru/players/31415/,2020/2021,3,16,52,35,41,68,70032,26.0,41.0,7.0,134.51999999999998
https://en.khl.ru/players/31436/,2018/2019,2,9,30,6,22,64,55343,43.0,31.0,1.0,117.39
https://en.khl.ru/players/31436/,2020/2021,2,12,45,16,16,58,54335,21.0,37.0,4.0,143.66
https://en.khl.ru/players/31481/,2018/2019,13,23,49,40,52,214,64984,16.0,55.0,5.0,197.91
https://en.khl.ru/players/31481/,2019/2020,5,14,30,17,14,77,45765,23.0,45.0,9.0,143.44
https://en.khl.ru/players/31481/,2020/2021,6,15,37,35,28,127,56269,49.0,58.0,5.0,134.6
https://en.khl.ru/players/31481/,2021/2022,5,7,22,19,17,70,29079,17.0,20.0,4.0,73.50999999999999
https://en.khl.ru/players/32057/,2018/2019,6,6,28,36,68,76,57407,57.0,42.0,4.0,39.19
https://en.khl.ru/players/32057/,2019/2020,3,8,37,31,56,68,68193,80.0,63.0,2.0,81.33
https://en.khl.ru/players/32117/,2018/2019,7,19,45,58,36,146,79705,12.0,60.0,5.0,112.86999999999999
https://en.khl.ru/players/32117/,2021/2022,10,15,28,29,22,75,49844,5.0,14.0,7.0,111.63
https://en.khl.ru/players/34700/,2019/2020,2,11,21,9,8,42,29672,11.0,20.0,4.0,96.93
https://en.khl.ru/players/34700/,2020/2021,4,16,27,15,10,72,45438,24.0,20.0,9.0,141.94
