Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Icetime_seconds,Hits,Shots_blocked,Penalties_against,Rating
https://en.khl.ru/players/15625/,2016/2017,13,14,32,25,38,119,65331,24.0,31.0,20.0,204
https://en.khl.ru/players/15625/,2017/2018,10,16,28,32,24,98,51068,25.0,34.0,8.0,169
https://en.khl.ru/players/15625/,2018/2019,10,10,27,27,32,116,64815,35.0,28.0,11.0,156
https://en.khl.ru/players/15625/,2019/2020,4,5,10,23,14,63,31668,13.0,21.0,7.0,49
https://en.khl.ru/players/15625/,2020/2021,1,1,8,11,4,27,19096,17.0,11.0,4.0,23
https://en.khl.ru/players/15625/,2021/2022,4,10,16,12,18,36,32367,10.0,20.0,4.0,91
https://en.khl.ru/players/15649/,2014/2015,6,5,14,24,51,114,55445,76.0,6.0,14.0,81
https://en.khl.ru/players/15649/,2015/2016,4,3,11,9,10,41,16386,19.0,4.0,2.0,58
https://en.khl.ru/players/15649/,2019/2020,6,8,14,25,32,91,42355,48.0,11.0,5.0,80
https://en.khl.ru/players/15649/,2020/2021,9,16,26,29,36,114,57801,45.0,15.0,16.0,162
https://en.khl.ru/players/15649/,2021/2022,10,9,26,16,44,114,51311,55.0,21.0,7.0,163
https://en.khl.ru/players/15663/,2015/2016,0,4,7,14,8,58,25573,36.0,10.0,3.0,34
https://en.khl.ru/players/15663/,2017/2018,4,0,7,11,8,42,16080,40.0,9.0,2.0,41
https://en.khl.ru/players/15663/,2018/2019,12,7,22,26,10,84,43552,46.0,22.0,12.0,141
https://en.khl.ru/players/15663/,2019/2020,10,3,19,22,35,99,51197,39.0,42.0,9.0,116
https://en.khl.ru/players/15663/,2020/2021,6,4,17,16,8,75,47907,59.0,29.0,10.0,110
https://en.khl.ru/players/15663/,2021/2022,7,4,21,15,15,55,34331,39.0,29.0,6.0,107
https://en.khl.ru/players/15668/,2014/2015,16,21,36,37,50,146,66803,123.0,18.0,29.0,270
https://en.khl.ru/players/15668/,2016/2017,14,21,47,18,67,121,64203,132.0,22.0,18.0,293
https://en.khl.ru/players/15668/,2017/2018,17,25,56,36,97,145,75817,125.0,16.0,18.0,299
https://en.khl.ru/players/15668/,2018/2019,22,31,51,27,63,139,87245,172.0,31.0,20.0,400
https://en.khl.ru/players/15668/,2019/2020,10,21,35,26,60,123,56591,104.0,12.0,15.0,221
https://en.khl.ru/players/15668/,2020/2021,16,36,54,39,78,123,83434,148.0,20.0,17.0,336
https://en.khl.ru/players/15668/,2021/2022,22,18,43,30,35,113,74059,103.0,38.0,16.0,307
https://en.khl.ru/players/15708/,2016/2017,2,1,6,12,10,37,22093,18.0,17.0,5.0,28
https://en.khl.ru/players/15708/,2017/2018,12,3,21,22,6,73,37347,55.0,24.0,6.0,129
https://en.khl.ru/players/15708/,2019/2020,6,11,19,23,67,81,37329,39.0,32.0,7.0,96
https://en.khl.ru/players/15708/,2020/2021,6,9,20,24,24,83,53615,57.0,50.0,10.0,126
https://en.khl.ru/players/15708/,2021/2022,1,3,7,4,6,34,22109,42.0,24.0,6.0,61
https://en.khl.ru/players/15712/,2014/2015,5,2,8,11,14,32,16876,25.0,4.0,4.0,43
https://en.khl.ru/players/15712/,2015/2016,3,3,11,10,24,45,25244,35.0,8.0,7.0,50
https://en.khl.ru/players/15712/,2016/2017,4,4,8,13,6,52,19879,24.0,12.0,4.0,57
https://en.khl.ru/players/15721/,2015/2016,7,4,16,8,39,75,26159,26.0,11.0,7.0,95
https://en.khl.ru/players/15721/,2016/2017,6,3,13,13,22,106,36669,46.0,16.0,11.0,103
https://en.khl.ru/players/15721/,2017/2018,14,9,21,25,39,168,52688,54.0,20.0,9.0,183
https://en.khl.ru/players/15721/,2018/2019,14,8,21,20,19,129,44973,38.0,24.0,12.0,188
https://en.khl.ru/players/15721/,2019/2020,17,16,28,22,24,100,51967,5.0,14.0,8.0,214
https://en.khl.ru/players/15721/,2020/2021,19,19,41,32,33,147,62435,25.0,22.0,17.0,270
https://en.khl.ru/players/15721/,2021/2022,6,8,22,32,8,70,36005,16.0,8.0,9.0,77
https://en.khl.ru/players/15739/,2014/2015,7,7,17,35,10,115,52972,47.0,25.0,8.0,100
https://en.khl.ru/players/15739/,2015/2016,1,10,19,14,22,69,39107,40.0,13.0,6.0,92
https://en.khl.ru/players/15739/,2016/2017,1,0,3,4,0,26,12973,16.0,6.0,3.0,20
https://en.khl.ru/players/15781/,2014/2015,14,10,23,36,40,176,58097,45.0,18.0,24.0,170
https://en.khl.ru/players/15781/,2015/2016,10,10,20,15,32,87,43312,28.0,31.0,19.0,162
https://en.khl.ru/players/15781/,2016/2017,8,6,22,12,52,100,49834,52.0,28.0,21.0,137
https://en.khl.ru/players/15781/,2017/2018,7,7,19,16,57,76,36183,19.0,23.0,16.0,97
https://en.khl.ru/players/15781/,2018/2019,5,6,17,12,19,52,28541,25.0,7.0,8.0,85
https://en.khl.ru/players/15781/,2019/2020,10,5,15,15,14,64,31377,16.0,13.0,13.0,112
https://en.khl.ru/players/15781/,2020/2021,4,2,10,21,18,80,33837,12.0,19.0,16.0,52
https://en.khl.ru/players/15781/,2021/2022,5,15,27,24,22,106,45921,22.0,24.0,12.0,154
https://en.khl.ru/players/15842/,2014/2015,7,6,16,17,6,67,28308,7.0,0.0,9.0,90
https://en.khl.ru/players/15842/,2015/2016,5,6,21,22,6,94,46786,17.0,30.0,16.0,121
https://en.khl.ru/players/15842/,2016/2017,6,3,15,18,16,64,30503,8.0,15.0,6.0,69
https://en.khl.ru/players/15842/,2017/2018,2,2,11,11,10,62,28391,15.0,7.0,13.0,50
https://en.khl.ru/players/15842/,2018/2019,7,7,27,28,0,71,48336,19.0,17.0,19.0,115
https://en.khl.ru/players/15842/,2019/2020,3,9,20,28,4,69,52406,14.0,25.0,11.0,84
https://en.khl.ru/players/15842/,2020/2021,1,11,15,15,6,40,30671,11.0,15.0,8.0,79
https://en.khl.ru/players/15846/,2016/2017,1,4,8,5,8,20,15999,6.0,5.0,5.0,39
https://en.khl.ru/players/15846/,2017/2018,0,3,3,3,4,18,13471,10.0,3.0,1.0,17
https://en.khl.ru/players/15846/,2018/2019,5,5,13,22,12,33,30331,16.0,10.0,1.0,44
https://en.khl.ru/players/15846/,2019/2020,10,11,18,22,14,49,44093,13.0,6.0,3.0,107
https://en.khl.ru/players/15846/,2020/2021,7,26,41,49,24,73,66300,6.0,14.0,4.0,157
https://en.khl.ru/players/15846/,2021/2022,8,5,14,15,10,32,24628,6.0,6.0,7.0,81
https://en.khl.ru/players/15860/,2016/2017,5,6,14,8,8,38,18151,13.0,4.0,9.0,88
https://en.khl.ru/players/15860/,2017/2018,19,32,34,33,54,116,62758,27.0,22.0,8.0,281
https://en.khl.ru/players/15860/,2018/2019,18,20,38,33,44,103,64963,11.0,11.0,14.0,220
https://en.khl.ru/players/15860/,2019/2020,16,21,32,35,38,122,58412,10.0,17.0,18.0,222
https://en.khl.ru/players/15860/,2020/2021,12,27,41,23,26,137,65617,9.0,31.0,12.0,279
https://en.khl.ru/players/15860/,2021/2022,18,20,44,34,32,116,53878,11.0,14.0,15.0,261
https://en.khl.ru/players/15912/,2015/2016,8,19,31,34,24,81,66656,24.0,57.0,9.0,176
https://en.khl.ru/players/15912/,2016/2017,11,16,19,32,16,77,57188,19.0,34.0,13.0,148
https://en.khl.ru/players/15912/,2017/2018,8,12,30,23,33,83,56202,19.0,39.0,10.0,148
https://en.khl.ru/players/15912/,2018/2019,0,3,6,10,6,20,17614,12.0,23.0,2.0,23
https://en.khl.ru/players/15912/,2019/2020,1,4,10,17,10,37,38694,34.0,67.0,6.0,60
https://en.khl.ru/players/15912/,2020/2021,0,5,10,9,10,29,25914,11.0,33.0,6.0,49
https://en.khl.ru/players/15925/,2014/2015,19,35,42,22,53,205,64190,25.0,16.0,18.0,378
https://en.khl.ru/players/15925/,2015/2016,17,17,33,11,14,159,54664,19.0,12.0,17.0,280
https://en.khl.ru/players/15925/,2016/2017,12,14,30,18,12,154,49038,6.0,11.0,6.0,216
https://en.khl.ru/players/15925/,2017/2018,12,16,26,26,12,140,52966,5.0,6.0,13.0,190
https://en.khl.ru/players/15925/,2018/2019,17,22,33,33,12,171,70903,12.0,18.0,11.0,268
https://en.khl.ru/players/15925/,2019/2020,17,21,39,23,10,160,52205,6.0,10.0,8.0,289
https://en.khl.ru/players/15925/,2020/2021,9,22,21,24,20,168,56464,9.0,10.0,8.0,203
https://en.khl.ru/players/15925/,2021/2022,5,13,23,27,10,126,42373,10.0,2.0,10.0,133
https://en.khl.ru/players/15933/,2014/2015,3,7,20,21,18,94,42290,30.0,25.0,14.0,99
https://en.khl.ru/players/15933/,2015/2016,7,12,20,9,30,118,49125,44.0,24.0,11.0,175
https://en.khl.ru/players/15933/,2016/2017,4,6,13,15,6,69,32702,15.0,12.0,5.0,77
https://en.khl.ru/players/15933/,2017/2018,5,7,17,12,37,66,22314,19.0,8.0,6.0,87
https://en.khl.ru/players/15933/,2018/2019,6,8,20,17,8,115,33096,28.0,12.0,5.0,132
https://en.khl.ru/players/15933/,2019/2020,7,2,15,13,24,89,36363,25.0,29.0,6.0,95
https://en.khl.ru/players/15933/,2020/2021,3,1,9,12,8,39,26847,10.0,18.0,7.0,40
https://en.khl.ru/players/15933/,2021/2022,2,6,13,11,10,33,24258,20.0,12.0,3.0,60
https://en.khl.ru/players/15948/,2015/2016,1,1,6,17,37,56,24468,47.0,4.0,14.0,12
https://en.khl.ru/players/15948/,2016/2017,5,1,9,17,21,44,25137,37.0,13.0,13.0,47
https://en.khl.ru/players/15948/,2017/2018,2,2,10,14,48,50,25970,29.0,17.0,15.0,28
https://en.khl.ru/players/15953/,2015/2016,12,5,19,29,34,96,39794,13.0,10.0,18.0,109
https://en.khl.ru/players/15953/,2016/2017,10,3,18,15,34,101,32432,20.0,9.0,10.0,111
https://en.khl.ru/players/15953/,2017/2018,3,2,6,7,11,48,15621,12.0,5.0,7.0,41
https://en.khl.ru/players/15967/,2014/2015,11,10,29,37,76,87,67976,68.0,26.0,27.0,127
https://en.khl.ru/players/15967/,2015/2016,7,13,23,33,77,82,57147,82.0,27.0,13.0,99
https://en.khl.ru/players/15967/,2016/2017,6,6,13,22,60,43,39299,55.0,9.0,9.0,43
https://en.khl.ru/players/15967/,2017/2018,4,6,17,17,28,44,34945,74.0,16.0,11.0,88
https://en.khl.ru/players/15967/,2018/2019,4,6,15,6,34,51,38729,74.0,23.0,8.0,94
https://en.khl.ru/players/15967/,2019/2020,7,8,19,13,20,51,35415,50.0,24.0,10.0,124
https://en.khl.ru/players/15967/,2020/2021,2,3,13,11,62,53,35416,58.0,29.0,8.0,40
https://en.khl.ru/players/15967/,2021/2022,4,6,17,14,36,33,31639,56.0,33.0,11.0,82
https://en.khl.ru/players/15975/,2015/2016,7,4,11,14,12,101,41230,56.0,37.0,12.0,120
https://en.khl.ru/players/15975/,2016/2017,1,4,7,13,20,43,23448,30.0,11.0,8.0,33
https://en.khl.ru/players/15975/,2017/2018,4,3,19,22,14,71,44253,52.0,43.0,24.0,104
https://en.khl.ru/players/15975/,2018/2019,1,2,8,10,32,29,26632,50.0,22.0,12.0,32
https://en.khl.ru/players/15977/,2014/2015,3,8,17,11,12,44,27916,30.0,17.0,4.0,89
https://en.khl.ru/players/15977/,2015/2016,11,10,24,29,47,65,52854,36.0,40.0,14.0,132
https://en.khl.ru/players/15977/,2016/2017,18,10,23,25,32,89,53172,37.0,45.0,17.0,199
https://en.khl.ru/players/15977/,2017/2018,8,17,28,29,10,77,47197,20.0,25.0,13.0,165
https://en.khl.ru/players/15977/,2018/2019,5,6,18,14,12,44,31053,56.0,23.0,6.0,105
https://en.khl.ru/players/15977/,2019/2020,9,8,25,21,38,63,42138,52.0,31.0,11.0,135
https://en.khl.ru/players/15977/,2020/2021,2,5,6,14,12,33,24628,6.0,14.0,7.0,33
https://en.khl.ru/players/15977/,2021/2022,5,6,13,16,22,46,34955,25.0,38.0,7.0,81
https://en.khl.ru/players/15986/,2014/2015,3,1,8,9,6,53,22094,65.0,10.0,9.0,62
https://en.khl.ru/players/15986/,2015/2016,9,8,19,16,30,139,51250,68.0,23.0,13.0,166
https://en.khl.ru/players/15986/,2016/2017,3,11,20,15,40,109,51579,80.0,15.0,11.0,129
https://en.khl.ru/players/15986/,2017/2018,6,10,22,9,52,105,56956,71.0,20.0,9.0,144
https://en.khl.ru/players/15986/,2018/2019,7,18,36,15,35,111,61026,45.0,35.0,11.0,220
https://en.khl.ru/players/15986/,2019/2020,4,2,13,2,6,56,26601,18.0,12.0,6.0,82
https://en.khl.ru/players/15986/,2020/2021,8,8,25,16,8,80,49826,35.0,20.0,4.0,145
https://en.khl.ru/players/15986/,2021/2022,8,7,21,22,6,45,36028,38.0,28.0,5.0,112
https://en.khl.ru/players/15990/,2014/2015,2,2,10,17,16,41,27560,30.0,6.0,8.0,24
https://en.khl.ru/players/15990/,2015/2016,5,8,19,25,18,82,45030,53.0,9.0,5.0,91
https://en.khl.ru/players/15990/,2016/2017,0,3,5,6,8,25,16208,13.0,9.0,2.0,21
https://en.khl.ru/players/15990/,2017/2018,0,0,5,6,14,18,18172,8.0,9.0,1.0,4
https://en.khl.ru/players/15990/,2018/2019,0,1,3,9,15,21,17614,10.0,7.0,3.0,1
https://en.khl.ru/players/15995/,2014/2015,5,4,9,9,6,62,25438,28.0,23.0,5.0,84
https://en.khl.ru/players/15995/,2015/2016,20,16,42,32,40,226,74299,58.0,38.0,14.0,316
https://en.khl.ru/players/15995/,2016/2017,19,18,29,21,24,163,54648,15.0,20.0,12.0,271
https://en.khl.ru/players/15995/,2017/2018,23,22,46,16,26,224,64007,29.0,28.0,12.0,395
https://en.khl.ru/players/15995/,2018/2019,17,18,42,13,44,175,70314,49.0,37.0,12.0,316
https://en.khl.ru/players/15995/,2019/2020,15,12,37,19,26,148,51472,36.0,36.0,5.0,247
https://en.khl.ru/players/15995/,2020/2021,30,23,63,31,38,189,73360,57.0,59.0,14.0,444
https://en.khl.ru/players/15995/,2021/2022,10,7,24,16,12,115,36418,32.0,26.0,7.0,172
https://en.khl.ru/players/15997/,2014/2015,9,11,25,19,36,109,48280,45.0,27.0,20.0,173
https://en.khl.ru/players/15997/,2015/2016,9,15,29,6,54,124,46574,47.0,28.0,21.0,222
https://en.khl.ru/players/15997/,2016/2017,5,5,12,14,30,63,29796,21.0,11.0,14.0,68
https://en.khl.ru/players/15997/,2017/2018,15,14,28,32,38,147,46962,28.0,21.0,10.0,194
https://en.khl.ru/players/15997/,2018/2019,8,7,15,24,30,139,49901,44.0,17.0,12.0,122
https://en.khl.ru/players/15997/,2019/2020,17,8,26,15,36,91,37727,15.0,21.0,4.0,183
https://en.khl.ru/players/15997/,2020/2021,11,14,35,19,18,97,44258,22.0,21.0,13.0,210
https://en.khl.ru/players/15997/,2021/2022,4,8,15,10,18,66,32608,25.0,20.0,9.0,108
https://en.khl.ru/players/15998/,2014/2015,4,7,13,16,22,43,29735,48.0,9.0,17.0,78
https://en.khl.ru/players/15998/,2015/2016,3,4,18,19,47,76,55033,71.0,16.0,8.0,59
https://en.khl.ru/players/15998/,2016/2017,3,3,11,12,28,50,30431,26.0,20.0,8.0,50
https://en.khl.ru/players/15998/,2017/2018,5,9,20,19,32,50,43494,64.0,28.0,8.0,103
https://en.khl.ru/players/15998/,2018/2019,5,5,16,28,18,84,58830,57.0,21.0,10.0,77
https://en.khl.ru/players/15998/,2019/2020,7,14,35,30,18,95,66191,79.0,31.0,7.0,173
https://en.khl.ru/players/15998/,2020/2021,3,9,21,16,30,50,41332,72.0,35.0,4.0,106
https://en.khl.ru/players/15998/,2021/2022,2,4,14,19,8,36,30471,30.0,15.0,6.0,48
https://en.khl.ru/players/16001/,2014/2015,3,2,7,10,8,50,19440,25.0,1.0,10.0,47
https://en.khl.ru/players/16001/,2015/2016,6,14,19,18,66,78,42018,39.0,14.0,6.0,107
https://en.khl.ru/players/16001/,2016/2017,1,1,3,8,15,29,13540,14.0,4.0,4.0,9
https://en.khl.ru/players/16001/,2017/2018,7,6,14,12,30,108,46157,43.0,7.0,11.0,114
https://en.khl.ru/players/16001/,2018/2019,2,5,9,20,14,40,27686,14.0,9.0,6.0,27
https://en.khl.ru/players/16001/,2019/2020,12,7,27,28,38,89,44849,29.0,22.0,12.0,131
https://en.khl.ru/players/16003/,2014/2015,11,15,31,29,16,107,64775,29.0,20.0,9.0,184
https://en.khl.ru/players/16003/,2015/2016,17,29,47,18,48,121,66384,20.0,10.0,13.0,322
https://en.khl.ru/players/16003/,2016/2017,9,11,26,30,20,126,60981,11.0,20.0,16.0,147
https://en.khl.ru/players/16003/,2017/2018,15,11,35,27,45,153,63415,17.0,10.0,10.0,197
https://en.khl.ru/players/16003/,2018/2019,10,17,23,28,12,108,51446,21.0,15.0,7.0,168
https://en.khl.ru/players/16003/,2019/2020,1,4,6,12,4,34,19487,12.0,6.0,1.0,28
https://en.khl.ru/players/16006/,2014/2015,21,16,37,36,12,178,55823,16.0,2.0,24.0,269
https://en.khl.ru/players/16006/,2015/2016,25,38,39,25,14,216,70743,7.0,2.0,18.0,424
https://en.khl.ru/players/16006/,2016/2017,31,63,74,39,10,198,71802,10.0,5.0,23.0,610
https://en.khl.ru/players/16006/,2017/2018,29,45,58,27,4,198,66018,6.0,5.0,22.0,518
https://en.khl.ru/players/16006/,2018/2019,26,75,68,30,10,247,78371,3.0,3.0,19.0,656
https://en.khl.ru/players/16006/,2021/2022,17,34,33,24,16,151,53877,5.0,9.0,17.0,325
https://en.khl.ru/players/16008/,2015/2016,11,18,36,30,36,91,59485,31.0,40.0,12.0,198
https://en.khl.ru/players/16008/,2018/2019,5,2,12,22,8,57,33013,15.0,35.0,5.0,60
https://en.khl.ru/players/16008/,2019/2020,2,3,9,14,4,42,23549,32.0,25.0,4.0,48
https://en.khl.ru/players/16008/,2020/2021,4,3,8,12,10,29,21288,45.0,20.0,3.0,54
https://en.khl.ru/players/16008/,2021/2022,2,6,10,6,6,34,21221,23.0,27.0,8.0,79
https://en.khl.ru/players/16009/,2014/2015,10,9,23,14,49,104,44205,70.0,25.0,10.0,162
https://en.khl.ru/players/16009/,2015/2016,11,11,25,17,28,103,51112,63.0,16.0,20.0,182
https://en.khl.ru/players/16009/,2017/2018,5,6,17,11,28,91,38238,31.0,22.0,6.0,107
https://en.khl.ru/players/16009/,2018/2019,13,10,39,33,22,123,57586,27.0,27.0,8.0,186
https://en.khl.ru/players/16009/,2019/2020,4,6,13,18,55,78,49779,31.0,26.0,8.0,61
https://en.khl.ru/players/16009/,2020/2021,3,3,9,22,8,32,22223,12.0,14.0,6.0,23
https://en.khl.ru/players/16009/,2021/2022,3,6,10,7,18,32,28081,17.0,17.0,3.0,66
https://en.khl.ru/players/16019/,2014/2015,12,13,25,34,51,145,60958,101.0,19.0,23.0,182
https://en.khl.ru/players/16019/,2017/2018,15,18,37,11,22,86,47217,95.0,18.0,12.0,277
https://en.khl.ru/players/16019/,2018/2019,3,10,26,12,12,65,48819,68.0,43.0,8.0,151
https://en.khl.ru/players/16019/,2019/2020,7,3,22,21,16,75,50189,74.0,21.0,8.0,107
https://en.khl.ru/players/16019/,2020/2021,13,14,28,21,28,86,66591,100.0,27.0,11.0,210
https://en.khl.ru/players/16019/,2021/2022,7,13,20,19,33,82,59382,116.0,27.0,17.0,158
https://en.khl.ru/players/16028/,2015/2016,8,5,16,19,26,67,33986,23.0,19.0,17.0,102
https://en.khl.ru/players/16028/,2016/2017,10,12,21,34,60,106,51029,31.0,25.0,14.0,117
https://en.khl.ru/players/16028/,2017/2018,0,2,5,5,13,25,13756,13.0,2.0,4.0,17
https://en.khl.ru/players/16034/,2016/2017,1,5,17,6,10,35,28021,32.0,29.0,0.0,79
https://en.khl.ru/players/16034/,2018/2019,0,3,16,28,18,39,40741,32.0,51.0,6.0,36
https://en.khl.ru/players/16034/,2019/2020,1,8,27,43,50,80,67640,48.0,75.0,9.0,66
https://en.khl.ru/players/16034/,2020/2021,4,2,24,14,39,52,35621,20.0,65.0,2.0,85
https://en.khl.ru/players/16034/,2021/2022,0,7,15,15,16,45,38190,18.0,85.0,7.0,92
https://en.khl.ru/players/16039/,2018/2019,14,14,29,36,26,164,51911,8.0,16.0,9.0,186
https://en.khl.ru/players/16039/,2019/2020,23,17,36,38,42,248,55881,5.0,17.0,11.0,287
https://en.khl.ru/players/16039/,2020/2021,23,16,33,24,40,176,54377,25.0,15.0,7.0,282
https://en.khl.ru/players/16039/,2021/2022,23,15,25,22,24,239,58487,18.0,22.0,16.0,305
https://en.khl.ru/players/16042/,2014/2015,4,1,6,4,2,20,12825,11.0,2.0,5.0,42
https://en.khl.ru/players/16042/,2015/2016,7,7,23,31,12,67,53238,27.0,27.0,11.0,109
https://en.khl.ru/players/16042/,2016/2017,4,1,9,13,4,33,21618,13.0,12.0,1.0,36
https://en.khl.ru/players/16042/,2017/2018,1,4,8,11,6,28,21566,25.0,16.0,5.0,39
https://en.khl.ru/players/16042/,2018/2019,2,2,7,5,4,15,13576,12.0,9.0,3.0,35
https://en.khl.ru/players/16042/,2019/2020,0,1,3,6,8,20,21727,15.0,20.0,3.0,12
https://en.khl.ru/players/16042/,2020/2021,3,5,16,11,4,35,26994,16.0,23.0,4.0,74
https://en.khl.ru/players/16042/,2021/2022,3,6,14,21,8,32,32522,16.0,10.0,5.0,45
https://en.khl.ru/players/16047/,2014/2015,23,18,40,24,32,156,65982,44.0,28.0,22.0,322
https://en.khl.ru/players/16047/,2015/2016,18,26,32,31,39,145,65590,16.0,19.0,15.0,271
https://en.khl.ru/players/16047/,2016/2017,11,24,29,19,43,105,53342,10.0,12.0,14.0,219
https://en.khl.ru/players/16047/,2017/2018,11,18,26,25,18,129,67064,20.0,26.0,10.0,205
https://en.khl.ru/players/16047/,2018/2019,13,24,35,31,61,126,65066,11.0,32.0,14.0,224
https://en.khl.ru/players/16047/,2019/2020,20,24,44,38,24,104,67997,14.0,27.0,9.0,275
https://en.khl.ru/players/16047/,2020/2021,17,32,40,37,38,124,72727,18.0,31.0,12.0,287
https://en.khl.ru/players/16049/,2014/2015,2,4,12,15,21,47,31288,25.0,12.0,6.0,43
https://en.khl.ru/players/16049/,2015/2016,3,2,6,13,39,45,33989,35.0,14.0,4.0,23
https://en.khl.ru/players/16049/,2016/2017,6,5,15,16,27,64,35845,29.0,19.0,8.0,84
https://en.khl.ru/players/16049/,2017/2018,6,11,26,32,30,55,40929,25.0,34.0,2.0,101
https://en.khl.ru/players/16049/,2018/2019,2,2,11,10,6,19,18961,6.0,9.0,7.0,35
https://en.khl.ru/players/16056/,2019/2020,7,10,14,40,6,79,49975,43.0,35.0,5.0,88
https://en.khl.ru/players/16056/,2020/2021,11,10,22,17,14,77,38225,51.0,4.0,3.0,150
https://en.khl.ru/players/16056/,2021/2022,6,7,15,12,12,46,26020,21.0,20.0,3.0,96
https://en.khl.ru/players/16069/,2015/2016,5,7,16,13,6,48,28481,23.0,8.0,5.0,91
https://en.khl.ru/players/16069/,2016/2017,4,7,12,16,10,59,30156,46.0,12.0,4.0,78
https://en.khl.ru/players/16069/,2017/2018,10,20,36,29,50,155,64177,91.0,16.0,18.0,237
https://en.khl.ru/players/16069/,2018/2019,2,1,9,4,8,30,19407,33.0,6.0,3.0,44
https://en.khl.ru/players/16069/,2019/2020,3,6,17,7,8,37,19203,20.0,6.0,5.0,83
https://en.khl.ru/players/16069/,2020/2021,17,14,38,30,36,108,53000,51.0,13.0,14.0,226
https://en.khl.ru/players/16069/,2021/2022,6,14,23,20,10,104,42888,59.0,8.0,4.0,155
https://en.khl.ru/players/16110/,2014/2015,11,9,25,30,14,98,42768,52.0,12.0,17.0,146
https://en.khl.ru/players/16110/,2015/2016,4,6,10,16,10,38,18976,11.0,5.0,2.0,50
https://en.khl.ru/players/16110/,2016/2017,4,4,14,11,8,53,30702,30.0,12.0,11.0,79
https://en.khl.ru/players/16114/,2014/2015,19,36,48,25,38,149,71313,12.0,9.0,30.0,371
https://en.khl.ru/players/16114/,2015/2016,23,50,58,40,60,227,87226,7.0,14.0,27.0,460
https://en.khl.ru/players/16114/,2016/2017,15,45,34,40,40,170,70358,9.0,16.0,23.0,333
https://en.khl.ru/players/16114/,2017/2018,20,52,53,40,93,207,77910,8.0,7.0,22.0,411
https://en.khl.ru/players/16114/,2018/2019,14,53,48,34,44,221,87636,6.0,12.0,18.0,413
https://en.khl.ru/players/16114/,2019/2020,13,53,47,41,36,225,81221,2.0,15.0,18.0,403
https://en.khl.ru/players/16120/,2014/2015,4,7,20,20,42,51,38717,86.0,17.0,11.0,79
https://en.khl.ru/players/16120/,2015/2016,10,7,30,31,38,48,54054,82.0,42.0,15.0,133
https://en.khl.ru/players/16120/,2016/2017,11,9,22,20,20,47,39703,61.0,56.0,7.0,157
https://en.khl.ru/players/16120/,2017/2018,1,1,6,7,10,10,14875,27.0,19.0,5.0,25
https://en.khl.ru/players/16120/,2018/2019,7,17,28,36,61,58,55364,83.0,50.0,22.0,140
https://en.khl.ru/players/16120/,2019/2020,3,5,13,31,26,30,39185,37.0,60.0,15.0,49
https://en.khl.ru/players/16121/,2014/2015,6,3,16,13,12,59,29631,39.0,6.0,8.0,85
https://en.khl.ru/players/16121/,2015/2016,8,4,18,21,2,35,29662,36.0,7.0,5.0,83
https://en.khl.ru/players/16121/,2016/2017,1,9,17,17,8,42,32223,28.0,22.0,4.0,79
https://en.khl.ru/players/16121/,2017/2018,3,4,9,14,18,40,28178,45.0,19.0,5.0,49
https://en.khl.ru/players/16121/,2018/2019,7,16,29,30,24,84,48359,59.0,25.0,8.0,158
https://en.khl.ru/players/16121/,2019/2020,3,4,12,21,10,33,29872,33.0,27.0,7.0,48
https://en.khl.ru/players/16126/,2014/2015,8,3,18,33,12,65,44192,44.0,23.0,5.0,72
https://en.khl.ru/players/16126/,2015/2016,5,6,13,16,16,51,36521,22.0,12.0,8.0,69
https://en.khl.ru/players/16126/,2016/2017,4,2,13,14,4,27,19494,10.0,8.0,3.0,42
https://en.khl.ru/players/16158/,2014/2015,1,10,12,16,12,38,31786,13.0,9.0,5.0,57
https://en.khl.ru/players/16158/,2015/2016,7,25,31,14,24,76,48299,24.0,24.0,6.0,220
https://en.khl.ru/players/16158/,2016/2017,20,28,39,26,48,177,77873,49.0,28.0,14.0,335
https://en.khl.ru/players/16158/,2017/2018,12,20,30,28,28,135,64917,44.0,35.0,11.0,234
https://en.khl.ru/players/16158/,2018/2019,9,12,17,17,10,81,40833,19.0,16.0,4.0,144
https://en.khl.ru/players/16158/,2019/2020,12,24,37,31,36,90,58876,30.0,24.0,5.0,213
https://en.khl.ru/players/16168/,2014/2015,4,5,13,20,26,49,36692,27.0,32.0,16.0,63
https://en.khl.ru/players/16168/,2015/2016,2,7,14,15,20,21,30507,27.0,25.0,6.0,58
https://en.khl.ru/players/16168/,2016/2017,8,10,18,15,18,40,46456,16.0,21.0,11.0,113
https://en.khl.ru/players/16168/,2017/2018,8,6,16,20,18,42,42972,15.0,25.0,7.0,87
https://en.khl.ru/players/16168/,2018/2019,6,12,24,38,18,45,58062,15.0,26.0,14.0,92
https://en.khl.ru/players/16168/,2019/2020,5,12,26,30,12,33,54905,16.0,47.0,14.0,110
https://en.khl.ru/players/16195/,2015/2016,5,5,14,8,6,35,18414,11.0,10.0,3.0,81
https://en.khl.ru/players/16195/,2016/2017,10,17,40,19,18,97,58322,22.0,14.0,13.0,219
https://en.khl.ru/players/16195/,2017/2018,5,5,17,9,12,41,22179,6.0,6.0,4.0,80
https://en.khl.ru/players/16195/,2018/2019,6,21,24,28,20,94,60545,20.0,27.0,4.0,159
https://en.khl.ru/players/16195/,2019/2020,10,4,22,16,12,67,45099,8.0,30.0,4.0,122
