url,rating,fio,team,position
https://en.khl.ru/players/14896/,1.7056418552627988,Maxim Trunyov,Severstal (Cherepovets),forward
https://en.khl.ru/players/14897/,1.711794481995129,Evgeny Mons,Severstal (Cherepovets),forward
https://en.khl.ru/players/14914/,1.020976983369002,Rafael Akhmetov,Amur (Khabarovsk),forward
https://en.khl.ru/players/14929/,0.9981778604181252,Abrosimov Ruslan,Avtomobilist (Ekaterinburg),forward
https://en.khl.ru/players/14936/,2.421283407117849,Adamchuk Kirill,Ak Bars (Kazan),forward
https://en.khl.ru/players/15050/,1.3735493222749269,Nikita Filatov,Admiral (Vladivostok),forward
https://en.khl.ru/players/15070/,1.9421967087356524,Dmitry Monya,Sibir (Novosibirsk Region),forward
https://en.khl.ru/players/15103/,0.830409023446562,Oleg Yashin,Ugra (Khanty-Mansiysk),forward
https://en.khl.ru/players/15104/,1.97568439965378,Belyakov Fyodor,Admiral (Vladivostok),forward
https://en.khl.ru/players/15112/,1.9168393490920468,Avtsin Alexander,Lokomotiv (Yaroslavl),forward
https://en.khl.ru/players/15114/,1.2988250846350886,Evgeny Grachyov,Amur (Khabarovsk),forward
https://en.khl.ru/players/15129/,2.0957460711976577,Igor Bortnikov,Ugra (Khanty-Mansiysk),forward
https://en.khl.ru/players/15160/,1.348218276452583,Bailen Nick,Torpedo (Nizhny Novgorod Region),forward
https://en.khl.ru/players/15217/,2.4688622770304387,Matt Ellison,Dinamo (Minsk),forward
https://en.khl.ru/players/15247/,1.3876170231799643,Bailen Nick,Neftekhimik (Nizhnekamsk),forward
https://en.khl.ru/players/15250/,1.9784438567218703,Mikelis Redlihs,Dinamo (Riga),forward
https://en.khl.ru/players/15251/,2.054896985496479,Lauris Darzins,Dinamo (Riga),forward
https://en.khl.ru/players/15255/,1.5463511627079383,Gints Meija,Dinamo (Riga),forward
https://en.khl.ru/players/15262/,1.4578602915479404,Alexander Kulakov,Dinamo (Minsk),forward
https://en.khl.ru/players/15270/,1.2871046962854555,Akhiyarov Timur,Amur (Khabarovsk),forward
https://en.khl.ru/players/15276/,0.7714990970064871,Artyom L. Volkov,Dinamo (Minsk),forward
https://en.khl.ru/players/15285/,1.3045346417133314,Andris Dzerins,Dinamo (Riga),forward
https://en.khl.ru/players/15307/,1.5467418914589866,Yegor Dugin,Dynamo (Moscow),forward
https://en.khl.ru/players/15308/,2.5826455413062464,Bardakov Zakhar,SKA (Saint Petersburg),forward
https://en.khl.ru/players/15322/,1.6173441661830144,Alexander O. Burmistrov,Ak Bars (Kazan),forward
https://en.khl.ru/players/15323/,1.6260458536348628,Belousov Georgy,Lada (Togliatti),forward
https://en.khl.ru/players/15373/,3.2657147413847625,Geoff Platt,CSKA (Moscow),forward
https://en.khl.ru/players/15378/,1.6291836989025876,Vyacheslav Kulyomin,Torpedo (Nizhny Novgorod Region),forward
https://en.khl.ru/players/15406/,1.0851102707308944,Nikolai Kazakovtsev,Severstal (Cherepovets),forward
https://en.khl.ru/players/15413/,1.9070788987987535,Alalykin Danil,SKA (Saint Petersburg),forward
https://en.khl.ru/players/15450/,1.7171180761419191,Alexander Komaristy,Metallurg (Novokuznetsk),forward
https://en.khl.ru/players/15476/,1.2704592450647119,Semyon Valuisky,Lada (Togliatti),forward
https://en.khl.ru/players/15481/,2.0470875368971275,Bailen Nick,Ak Bars (Kazan),forward
https://en.khl.ru/players/15508/,1.728343167996743,Akolzin Pavel,Severstal (Cherepovets),forward
https://en.khl.ru/players/15510/,1.6226691678151517,Kaspars Saulietis,Dinamo (Riga),forward
https://en.khl.ru/players/15513/,0.9477312960204685,Bardakov Zakhar,Metallurg (Magnitogorsk),forward
https://en.khl.ru/players/15579/,1.6846441933841358,Ivan Zakharchuk,HC Sochi (Sochi),forward
https://en.khl.ru/players/15593/,1.2684281145496425,Artyom Tomilin,HC Sochi (Sochi),forward
https://en.khl.ru/players/15606/,1.9402171753751598,Belousov Georgy,Lada (Togliatti),forward
https://en.khl.ru/players/15620/,1.5677086765849904,Akolzin Pavel,Barys (Nur-Sultan),forward
https://en.khl.ru/players/15622/,1.2560927115498304,Sergei Drozd,Dinamo (Minsk),forward
https://en.khl.ru/players/15625/,1.9893297663732303,Alalykin Danil,Sibir (Novosibirsk Region),forward
https://en.khl.ru/players/15649/,1.4613130534508763,Akhiyarov Timur,Ak Bars (Kazan),forward
https://en.khl.ru/players/15663/,1.293161588606044,Pavel Dedunov,Amur (Khabarovsk),forward
https://en.khl.ru/players/15668/,2.3677921744273993,Abramov Vitaly,SKA (Saint Petersburg),forward
https://en.khl.ru/players/15708/,1.3796665712685154,Avtsin Alexander,Neftekhimik (Nizhnekamsk),forward
https://en.khl.ru/players/15712/,1.3210419769306867,Nikita Dvurechensky,Torpedo (Nizhny Novgorod Region),forward
https://en.khl.ru/players/15721/,1.674032201749307,Adamchuk Kirill,Dynamo (Moscow),forward
https://en.khl.ru/players/15739/,1.5791685515918128,Dmitry O. Maltsev,Lokomotiv (Yaroslavl),forward
https://en.khl.ru/players/15781/,2.0966003999862384,Artyukhin Evgeny,Dynamo (Moscow),forward
https://en.khl.ru/players/15842/,1.728732222614602,Sergei Monakhov,Severstal (Cherepovets),forward
https://en.khl.ru/players/15846/,1.1869646037898065,Alexandrov Yury,HC Sochi (Sochi),forward
https://en.khl.ru/players/15860/,2.2050389574492386,Avtsin Alexander,Spartak (Moscow),forward
https://en.khl.ru/players/15912/,1.5723133547276307,Alexander Torchenyuk,Avtomobilist (Ekaterinburg),forward
https://en.khl.ru/players/15925/,3.0907847583686983,Avtsin Alexander,CSKA (Moscow),forward
https://en.khl.ru/players/15933/,1.9152311362211516,Alalykin Danil,Lokomotiv (Yaroslavl),forward
https://en.khl.ru/players/15948/,1.131287910059776,Andrei Ankudinov,Ugra (Khanty-Mansiysk),forward
https://en.khl.ru/players/15953/,1.7271554472977049,Alexander Pankov,Ak Bars (Kazan),forward
https://en.khl.ru/players/15967/,1.079307059342783,Belov Anton,Admiral (Vladivostok),forward
https://en.khl.ru/players/15975/,1.4410419909243468,Pavel Zdunov,Neftekhimik (Nizhnekamsk),forward
https://en.khl.ru/players/15977/,1.4722915067548823,Artyom Gareyev,Avtomobilist (Ekaterinburg),forward
https://en.khl.ru/players/15986/,1.9219362973576803,Bereglazov Alexei,CSKA (Moscow),forward
https://en.khl.ru/players/15990/,1.230302201071285,Danil Gubarev,Traktor (Chelyabinsk),forward
https://en.khl.ru/players/15995/,2.353845693742521,Alexeyev Denis V.,Sibir (Novosibirsk Region),forward
https://en.khl.ru/players/15997/,2.280595748303369,Emil Galimov,Lokomotiv (Yaroslavl),forward
https://en.khl.ru/players/15998/,1.2302985548676506,Belousov Georgy,Neftekhimik (Nizhnekamsk),forward
https://en.khl.ru/players/16001/,1.5457708500124978,Bogdan Potekhin,Metallurg (Magnitogorsk),forward
https://en.khl.ru/players/16003/,2.447970627812131,Daniil Apalkov,Lokomotiv (Yaroslavl),forward
https://en.khl.ru/players/16006/,3.492536282710652,Bardakov Zakhar,Ugra (Khanty-Mansiysk),forward
https://en.khl.ru/players/16008/,1.2786089097450888,Alexeyev Andrei S.,Amur (Khabarovsk),forward
https://en.khl.ru/players/16009/,1.9961435942795673,Roman Lyubimov,CSKA (Moscow),forward
https://en.khl.ru/players/16019/,2.2969434516498266,Bailen Nick,SKA (Saint Petersburg),forward
https://en.khl.ru/players/16028/,1.5267863693185006,Ignat Zemchenko,Metallurg (Novokuznetsk),forward
https://en.khl.ru/players/16034/,0.9052795152706234,Bereglazov Alexei,Dinamo (Minsk),forward
https://en.khl.ru/players/16039/,2.727612340918727,Bailen Nick,Dinamo (Minsk),forward
https://en.khl.ru/players/16042/,1.3819407462354794,Barabanov Vladimir,Avtomobilist (Ekaterinburg),forward
